,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
CCSER1,3.65104387396306e-16,-0.587651103644489,0.725,0.889,6.40064501544464e-12
CMTR2,3.74663633486602e-16,-0.490247703451195,0.016,0.103,6.56822815865362e-12
FGFR2,4.02565576081121e-16,-0.930866668614588,0.07,0.222,7.05737711427814e-12
HHLA2,4.10402673940505e-16,1.76713032268856,0.253,0.017,7.19476927685099e-12
PTK7,4.61765496269865e-16,-0.625468168907477,0.063,0.214,8.09521091510699e-12
C4orf19,5.17325569602253e-16,-0.899720118137733,0.303,0.543,9.0692345606971e-12
RTN4,6.6896823206191e-16,1.04503591218135,0.698,0.513,1.17276820762773e-11
SCML1,6.78614305541983e-16,-0.633605926633881,0.058,0.201,1.18967873904565e-11
NNT,7.41616217404967e-16,-0.70676275236729,0.057,0.197,1.30012739073265e-11
TACC2,8.0362231518519e-16,1.21069444585886,0.51,0.256,1.40883028075116e-11
MIDN,9.43827674770136e-16,1.31956644864087,0.49,0.244,1.65462429663953e-11
INSR,9.68751611561291e-16,-0.806266028080343,0.151,0.359,1.6983184502281e-11
ZNF710-AS1,9.92016030085916e-16,-0.547399928230412,0.007,0.068,1.73910330234362e-11
PPL,1.12531323030273e-15,1.47118455743589,0.361,0.111,1.97278662404371e-11
NFKBID,1.23673465649499e-15,1.40483352387738,0.272,0.034,2.16811952630137e-11
THADA,1.25624359545276e-15,1.55884770389437,0.539,0.316,2.20232064718823e-11
QKI,1.30987521399386e-15,-0.661408745858371,0.303,0.556,2.29634223765263e-11
MYO5B,1.35816184600592e-15,1.32409468033571,0.55,0.333,2.38099353223297e-11
APP,1.36314128638531e-15,-0.874833418664335,0.434,0.667,2.38972298916208e-11
CSNK1A1,1.46066171598283e-15,0.829505763177922,0.661,0.462,2.56068605428949e-11
FLG-AS1,1.70929576766032e-15,-0.554501205979308,0.042,0.167,2.99656641028531e-11
ATP13A3,1.71109143771273e-15,1.25743771959897,0.395,0.145,2.99971439945419e-11
RAP1GAP2,1.77862053868466e-15,-0.964995452056495,0.195,0.406,3.11809966636807e-11
TRNP1,1.90484233795819e-15,-0.476241691865255,0.014,0.094,3.33937910267451e-11
RCL1,2.03121728513785e-15,-0.665404662120594,0.049,0.179,3.56092702257517e-11
KSR1,2.15777363083375e-15,-0.64534702065136,0.063,0.209,3.78279295221464e-11
ST3GAL6,2.18197945812755e-15,-0.542962401312021,0.039,0.158,3.82522818804341e-11
ZNF385D,2.23884295778725e-15,-0.807578902278609,0.059,0.201,3.92491558929683e-11
OSBPL10,2.27766431357944e-15,1.22468746968615,0.542,0.312,3.99297330813612e-11
SOX4,2.29302985048466e-15,-1.02246492695382,0.106,0.282,4.01991063088465e-11
UGCG,2.31588435248407e-15,1.00032464807706,0.642,0.427,4.05997685833982e-11
PHLDB2,2.36259143185235e-15,-0.7485273015596,0.262,0.504,4.14185903918035e-11
DTNA,2.79607051317109e-15,1.44226127964676,0.31,0.068,4.90179121664024e-11
CTTNBP2,2.87433071148857e-15,1.43344141310765,0.276,0.038,5.03898917031061e-11
CPEB3,2.88223067234712e-15,-0.996029719096774,0.134,0.321,5.05283859169174e-11
OBSL1,2.98145502894987e-15,-0.490470470991241,0.022,0.115,5.22678881125201e-11
AL022069.1,3.02709241025083e-15,-0.231550050802408,0.002,0.047,5.30679570441072e-11
CABP1,3.04440243940152e-15,-0.304296105891039,0.002,0.047,5.33714191651481e-11
RNF152,3.49153474459586e-15,-0.556050247238126,0.022,0.115,6.121009560751e-11
FAM189A1,3.50499294546076e-15,1.48637736526983,0.413,0.175,6.14460313268725e-11
FOSL1,3.55524026235125e-15,1.37172519658221,0.302,0.056,6.23269170392797e-11
PRKX,3.56596356979093e-15,1.60010939507887,0.368,0.124,6.25149073420048e-11
VOPP1,3.77450726679338e-15,-0.92243176724477,0.146,0.333,6.61708868941548e-11
ARHGAP29,5.32387217716744e-15,0.95747202367924,0.718,0.521,9.33328031379224e-11
LRP6,5.86442149965445e-15,-0.682144547274531,0.084,0.244,1.02809173310442e-10
PLAU,5.87804627441223e-15,-0.54697818031448,0.024,0.12,1.03048029236721e-10
TOM1L2,6.48198916040437e-15,-0.838011692433091,0.174,0.385,1.13635751971049e-10
TENM3,6.62327448385844e-15,1.45883366550954,0.274,0.038,1.16112624976522e-10
KCNJ1,6.97139144934497e-15,-0.820031848887557,0.026,0.124,1.22215463498467e-10
PCDH9,9.46984102720683e-15,-1.21790231252098,0.112,0.282,1.66015783047963e-10
AC124947.1,9.61385233129784e-15,-0.430257197682228,0.005,0.06,1.68540445219982e-10
NINL,9.97941494030146e-15,-0.87472777853975,0.165,0.363,1.74949123318425e-10
SAMD4A,1.03715802169688e-14,1.1697509447896,0.729,0.521,1.8182417278368e-10
STAC,1.19213363351348e-14,-0.739903828292453,0.039,0.154,2.08992947291248e-10
SLC25A12,1.1960744515951e-14,-0.782258901196332,0.082,0.235,2.09683812109137e-10
CNN3,1.22121130651959e-14,-0.616198378725177,0.131,0.321,2.1409055414595e-10
PPARA,1.30584865833295e-14,-0.687609553456336,0.103,0.278,2.28928328292349e-10
DOCK3,1.32561547240873e-14,-0.773468466962829,0.073,0.222,2.32393648467974e-10
CD83,1.4608586166211e-14,-0.390174190448595,0.012,0.085,2.56103124079845e-10
TAOK3,1.50450050865135e-14,-0.645019133242976,0.246,0.483,2.63753984171667e-10
ACTR3C,1.58046897112155e-14,-0.729568215575556,0.132,0.316,2.77072015327318e-10
AC005699.1,1.59607118477625e-14,-0.750392101524877,0.08,0.235,2.79807239403124e-10
AC016831.7,1.625281712764e-14,0.857831493732641,0.842,0.701,2.84928137064657e-10
C8orf34,1.89102701167736e-14,1.68506239336762,0.228,0.013,3.31515945417158e-10
MIR29B2CHG,1.97170560352756e-14,-0.759420455861441,0.136,0.321,3.45659709354416e-10
AL591845.1,1.97604203107638e-14,-0.412724889016253,0.01,0.077,3.46419928468001e-10
SEC14L1,2.02074035648368e-14,-0.933199520730881,0.12,0.295,3.54255991895154e-10
RASGRP3,2.44547738096114e-14,-0.634754543769897,0.023,0.115,4.28716639656298e-10
AC019117.1,2.78572971514201e-14,1.59236231601608,0.266,0.043,4.88366276361545e-10
GYS1,2.96503658148469e-14,-0.589014576417278,0.034,0.141,5.19800563100081e-10
MARC2,3.04923140053197e-14,-0.544175441900547,0.017,0.098,5.34560756827259e-10
LRRC37A3,3.57036055448535e-14,-0.683267295259729,0.132,0.316,6.25919908806827e-10
SLC6A8,3.64430044171702e-14,-0.362447432071545,0.016,0.094,6.38882310437411e-10
BCAR3,3.65784914829294e-14,1.36379847000217,0.439,0.209,6.41257534187235e-10
SLC16A7,3.97081230976859e-14,-0.813456084036536,0.09,0.248,6.96123106025532e-10
CCNG2,3.97594079671676e-14,-0.43698757471013,0.02,0.107,6.97022181072415e-10
PLEKHA6,4.24333301090223e-14,-0.927880818395199,0.078,0.222,7.4389871014127e-10
CLIP2,4.40404353793605e-14,-1.03931522903612,0.154,0.346,7.7207287263557e-10
PICALM,4.44071140626148e-14,0.957529119494708,0.627,0.462,7.78501116631699e-10
TNIP1,5.03594310955038e-14,-0.685649189067982,0.09,0.248,8.82851186535276e-10
KCNJ16,5.10421622031319e-14,-0.871328735252905,0.293,0.521,8.94820145583106e-10
DNASE1,5.5631487518221e-14,-0.66290103721686,0.05,0.175,9.75275607681932e-10
PLAUR,5.63038152170593e-14,1.65291261209362,0.263,0.043,9.87062184570267e-10
CELF2,5.97120912975306e-14,1.33107489585233,0.253,0.034,1.04681267253701e-09
AZIN1-AS1,6.39947598101946e-14,-0.792205088902976,0.079,0.226,1.12189213423252e-09
VEGFA,6.43951198185435e-14,-0.532495830825806,0.033,0.137,1.12891084553889e-09
LINC00645,6.5678503632141e-14,-0.612429373939043,0.01,0.077,1.15140984717506e-09
CHL1,6.86488759908947e-14,1.22323980776723,0.343,0.111,1.20348344499638e-09
ANXA11,6.98755585024964e-14,0.814780331444966,0.695,0.517,1.22498841610726e-09
AC016705.2,7.28150136428187e-14,-0.555788381408028,0.017,0.098,1.27652000417225e-09
VEZT,8.56018728363808e-14,1.1493665659358,0.49,0.269,1.50068643269459e-09
TMEM120B,9.9649763785341e-14,-0.751083133663402,0.077,0.222,1.74696000892081e-09
ATRN,1.02390150545258e-13,-0.660955603185492,0.093,0.252,1.79500172920892e-09
NR4A1,1.02730160484733e-13,1.27132919624451,0.367,0.128,1.80096244345785e-09
TSHZ2,1.05352760430966e-13,1.69301227065833,0.223,0.017,1.84693924311526e-09
MGAT5,1.12076989035904e-13,-0.927025853354819,0.191,0.397,1.96482169478844e-09
DOCK4,1.27340626449421e-13,-0.735312690537018,0.092,0.252,2.2324085222848e-09
CYB5A,1.31484755282085e-13,-0.634810501614451,0.018,0.098,2.30505924485023e-09
MCTP2,1.33503349295386e-13,1.40288021564413,0.27,0.056,2.3404472164974e-09
PDE4DIP,1.50659822527831e-13,-0.742566562014756,0.163,0.355,2.6412173487354e-09
IGSF3,1.55949728792933e-13,-0.50278423940518,0.05,0.175,2.7339546954689e-09
AL137847.1,1.61380598625851e-13,-0.262966584265359,0.002,0.043,2.8291632745098e-09
EPHX2,1.66347066489432e-13,-0.485364229272392,0.016,0.094,2.91623042262624e-09
MAP3K3,1.88139868754464e-13,-0.88718919724685,0.069,0.205,3.29828003913451e-09
ALDH2,1.9493939963916e-13,-0.488147273203433,0.021,0.107,3.41748261507411e-09
RETREG3,2.08513526347663e-13,-0.347243086564267,0.026,0.12,3.65545063040089e-09
KLF5,2.09987185536329e-13,1.30507340247085,0.332,0.111,3.68128534963739e-09
FHOD3,2.13714992806596e-13,-0.828671954655609,0.274,0.496,3.74663753889244e-09
CLNK,2.34284261479084e-13,-0.289995757101039,0.011,0.077,4.10723738798982e-09
ZNF697,2.50508063898113e-13,-0.32453630853922,0.015,0.09,4.39165686819782e-09
KATNAL2,2.69194015100591e-13,-0.740254170940576,0.049,0.167,4.71924027872847e-09
COL6A2,2.72077557709299e-13,1.25353706175178,0.191,0,4.76979166420172e-09
HSPA2,2.77698399174217e-13,-0.26949957705754,0.003,0.047,4.8683306359232e-09
CDK19,2.82460258186593e-13,-0.666820682882585,0.117,0.286,4.95181078626917e-09
CCND2,2.84486467719518e-13,1.1801878707996,0.197,0.004,4.98733226559088e-09
ANKRD44,2.85240459683097e-13,1.15706954341661,0.367,0.132,5.00055049870437e-09
FNBP1,3.11470461983391e-13,1.24575588281217,0.425,0.201,5.46038866903083e-09
NDUFS8,3.36067516026807e-13,-0.509500112298924,0.022,0.107,5.89159962346595e-09
COBLL1,3.36507974242921e-13,-0.820610955082429,0.595,0.761,5.89932129645266e-09
LITAF,3.37785723660501e-13,-0.69199269224093,0.16,0.35,5.92172152149224e-09
PCGF5,3.48088018852432e-13,1.15096320019595,0.432,0.209,6.10233105850198e-09
RPS6KA3,3.5816182508473e-13,1.19348397074262,0.486,0.278,6.2789349555604e-09
TTF2,4.15504429996766e-13,-0.333601683535493,0.02,0.103,7.2842081622733e-09
SUN1,4.27468601609246e-13,1.07618066066112,0.401,0.175,7.4939520548117e-09
TSC22D1,4.32437557185152e-13,-1.00223494451408,0.22,0.41,7.58106281501289e-09
RB1CC1,4.50165711328667e-13,-0.870160415732636,0.134,0.303,7.89185508530286e-09
CADM1,4.52880991569485e-13,-0.853292550503607,0.165,0.346,7.93945666320465e-09
SHF,4.5884792922452e-13,-0.412529335402922,0.01,0.073,8.04406304723506e-09
GTF2H2,4.63853342596094e-13,-0.518864501340718,0.046,0.162,8.13181294905213e-09
GRIK5,5.07649284293433e-13,-0.410863796560874,0.017,0.094,8.89959960294818e-09
AGO2,5.09219166629469e-13,1.09321436113336,0.529,0.321,8.92712121018122e-09
ALDH1A3,5.11427497405732e-13,1.67902093938621,0.187,0,8.96583545701988e-09
KLHL15,5.17117848503854e-13,-0.360172865055789,0.01,0.073,9.06559300212107e-09
TP53BP2,5.42286952756732e-13,1.29675973252421,0.488,0.291,9.50683256877826e-09
ENTPD5,5.47148697844089e-13,-0.549828900656349,0.027,0.12,9.59206382190472e-09
ACVR1,5.61113995818605e-13,-0.592569308412474,0.076,0.218,9.83688946069596e-09
LINC01508,5.68589674026929e-13,1.51390826050053,0.231,0.03,9.9679455753661e-09
CLCF1,5.721000174695e-13,1.17357214699837,0.214,0.017,1.00294854062578e-08
SLC22A15,5.858217183278e-13,-0.508391477003191,0.042,0.154,1.02700405440047e-08
TPTEP2-CSNK1E,6.13233595887676e-13,-0.64041126484622,0.133,0.308,1.07505981695068e-08
PRAG1,6.53587624365885e-13,1.2635401275987,0.258,0.047,1.14580446427583e-08
NFAT5,6.74247396212675e-13,0.795876555484231,0.771,0.688,1.18202311030044e-08
CARMIL1,7.8188211496767e-13,-0.712085038284901,0.282,0.496,1.37071753574982e-08
PLEKHA5,8.38569603235194e-13,-0.76277500734434,0.364,0.581,1.47009637143162e-08
CASZ1,8.84369493695307e-13,-0.767029866487872,0.168,0.355,1.55038815939724e-08
SSBP3,1.00701389810384e-12,-0.786095916947511,0.161,0.342,1.76539606476584e-08
AP001107.9,1.03514070614571e-12,-0.356285447861784,0.009,0.068,1.81470517194404e-08
SLC43A2,1.05901199337963e-12,-0.505662285512437,0.026,0.115,1.85655392559384e-08
HSPA1B,1.11092740300139e-12,-0.406045127240212,0.01,0.073,1.94756683020173e-08
CLIP1,1.12434516819511e-12,1.00522327299836,0.69,0.53,1.97108951436285e-08
CHSY1,1.14785772673027e-12,-0.888624189119655,0.097,0.248,2.01230938073083e-08
LINC01322,1.17603207228092e-12,1.39667842561553,0.21,0.017,2.06170182591569e-08
NFX1,1.2309895597943e-12,1.02495361844562,0.436,0.218,2.15804779727538e-08
SLCO4C1,1.43559050467105e-12,-0.449861426975735,0.024,0.111,2.51673371373883e-08
AC027288.3,1.4560329645001e-12,-0.450042908837301,0.026,0.115,2.55257139006512e-08
P2RY6,1.50735429107283e-12,-0.356101914043599,0.013,0.081,2.64254280767977e-08
TFDP2,1.58348018461659e-12,-0.714610277190115,0.169,0.355,2.77599911165135e-08
NDUFS1,1.66809329805593e-12,-0.535029633450656,0.082,0.226,2.92433436082186e-08
LINC01503,1.81364724481708e-12,-0.466069815599168,0.018,0.094,3.17950498488882e-08
PGGHG,1.83857064868528e-12,1.32604157127782,0.223,0.03,3.22319820421017e-08
AFDN,1.90781238870064e-12,0.827670620868872,0.648,0.504,3.34458589863109e-08
LRRFIP1,2.03050347473188e-12,0.614859950514429,0.8,0.692,3.55967564155247e-08
FAT1,2.03238356641372e-12,1.08033259887155,0.46,0.244,3.56297163027988e-08
MAN1C1,2.1422191215048e-12,-0.390790156892186,0.028,0.12,3.75552434191007e-08
LINC00511,2.18295005592158e-12,1.3862325636749,0.323,0.103,3.82692974303613e-08
SEMA6D,2.25633484386872e-12,-0.589775830941333,0.028,0.12,3.95558061478625e-08
BIRC3,2.35577360195531e-12,1.47029326126077,0.316,0.111,4.12990670158785e-08
USP53,2.39582449767265e-12,-0.692227648836672,0.29,0.517,4.20011992686992e-08
ASAP3,2.42954504303813e-12,-0.374331356054638,0.018,0.094,4.25923541495014e-08
EPB41L1,2.49627159885946e-12,-0.778442762862059,0.256,0.47,4.37621373996053e-08
NEDD9,2.69296363282693e-12,1.26770413421258,0.575,0.415,4.7210345447089e-08
ROBO1,2.79042358017189e-12,1.31133387711288,0.257,0.056,4.89189157839933e-08
OLR1,2.87342118260596e-12,-0.156990859904716,0.001,0.034,5.03739467522651e-08
SNX10,2.87596699333147e-12,-0.745044291440416,0.232,0.432,5.0418577360094e-08
MRPS6,2.9887712487397e-12,-0.636258443576114,0.058,0.179,5.23961487616556e-08
STX6,2.99503082561521e-12,-0.385954250511173,0.015,0.085,5.25058854038603e-08
NUDT4,3.0348805444868e-12,-0.664202914428208,0.056,0.175,5.32044908253981e-08
SHC3,3.12963271853641e-12,-0.177523142929127,0.001,0.034,5.48655911886618e-08
PAK2,3.13847533939965e-12,1.03986720399259,0.391,0.171,5.50206111750153e-08
PAG1,3.16931266840967e-12,1.27780581733351,0.191,0.009,5.556122038989e-08
TOM1,3.60631482845243e-12,-0.365054317807376,0.036,0.137,6.32223052575995e-08
DENND5B,3.61206571645195e-12,-0.859278190153174,0.187,0.368,6.33231240751191e-08
HAGLR,3.65513030761263e-12,-0.305517426282605,0.015,0.085,6.4078089422757e-08
CACNB4,3.68627179899183e-12,-0.702077594544589,0.049,0.162,6.46240309081257e-08
ARID5B,3.69805057903144e-12,-0.868624704317691,0.358,0.568,6.48305247010002e-08
NAPB,3.75966376059239e-12,-0.532673514011945,0.024,0.107,6.59106653869451e-08
CTNNA1,3.8754561941741e-12,0.748938370022985,0.716,0.581,6.79406225400662e-08
CHRM3,3.98557704913423e-12,-0.73426225974458,0.054,0.171,6.98711512483723e-08
C12orf49,4.47092642818983e-12,-0.2658946214142,0.012,0.077,7.8379811212596e-08
PAK4,4.52788948942463e-12,-0.647695355848963,0.052,0.167,7.93784306391032e-08
GPR155,4.59809183874532e-12,-0.343806825793511,0.014,0.081,8.06091480250441e-08
KIF13B,5.07369118539836e-12,-0.567831504228506,0.302,0.521,8.89468801712187e-08
GRIP1,5.28499129598287e-12,1.16201369704575,0.508,0.316,9.26511824098757e-08
MYO9A,5.65068703804716e-12,0.789118731519634,0.685,0.517,9.90621944640047e-08
EPM2A,6.02301800214323e-12,-0.616723635163334,0.037,0.137,1.05589528595573e-07
STK32A,6.21600325789689e-12,-0.547093039181191,0.024,0.107,1.0897275311419e-07
STAT5B,6.22266110229788e-12,-0.533001265529528,0.103,0.256,1.09089471784384e-07
UGP2,6.50901015583589e-12,-0.583038433415944,0.068,0.197,1.14109457041959e-07
PAX8,8.26325032606076e-12,0.664500435787981,0.84,0.701,1.44863041466171e-07
SLC2A12,8.6179546541073e-12,-0.270590035523763,0.002,0.038,1.51081363041155e-07
RHPN2,8.62159105976884e-12,1.11437950179055,0.464,0.261,1.51145112868808e-07
PPM1D,8.79071864984510e-12,-0.496420022183436,0.058,0.179,1.54110088650435e-07
ACSL1,9.02060637255773e-12,-0.464627907441651,0.05,0.162,1.5814025031731e-07
IL11,9.11317797631975e-12,-0.207188175236944,0.001,0.03,1.59763123102862e-07
TINAG,9.52031960414246e-12,-0.515749651729201,0.01,0.068,1.66900722980221e-07
ERICH1,9.68733884461823e-12,-0.683535726280212,0.172,0.355,1.69828737285002e-07
ACTN4,1.06634271085566e-11,0.718943299546599,0.739,0.615,1.86940540640105e-07
NFATC1,1.07267675698096e-11,1.61578032424295,0.245,0.056,1.88050962266333e-07
CECR2,1.08613458092305e-11,-0.554243059092908,0.08,0.218,1.90410253381621e-07
RAP2C,1.17167582861589e-11,-0.347668530080512,0.021,0.098,2.05406489514651e-07
RANBP17,1.17534837900991e-11,1.08126760602752,0.292,0.085,2.06050324324227e-07
AHDC1,1.18773273677157e-11,-0.324206538926152,0.035,0.132,2.08221426083424e-07
CCDC198,1.25242621766032e-11,0.963232907404664,0.488,0.286,2.19562840218031e-07
FRY,1.31056514239996e-11,1.22333018183578,0.317,0.115,2.29755175114137e-07
CNKSR3,1.33424463577901e-11,1.18370825797343,0.537,0.338,2.33906427098418e-07
PXDN,1.38037970957317e-11,1.11567579035274,0.176,0.004,2.41994366885273e-07
PKHD1,1.49991580381401e-11,0.429944582323509,0.945,0.885,2.62950239566633e-07
HIST1H2AB,1.58049811466533e-11,-0.109845882117473,0,0.021,2.77077124481978e-07
FXYD6-FXYD2,1.58049811466533e-11,-0.208993681070082,0,0.021,2.77077124481978e-07
ANO5,1.6660581105681e-11,-0.384462301709067,0.01,0.068,2.92076647363693e-07
MAPK14,1.69579397805639e-11,-0.609908102553005,0.095,0.239,2.97289642293066e-07
TRIM29,1.77776783132673e-11,1.20922194997225,0.172,0.004,3.11660478509889e-07
EREG,1.92513788277677e-11,1.60553007512154,0.165,0,3.37495922229595e-07
SYNGR3,1.93107502664078e-11,-0.137171524695335,0,0.026,3.38536762920395e-07
SDCCAG8,2.16040183365387e-11,-0.58321900477018,0.214,0.415,3.78740045457859e-07
TNRC18,2.18986593996826e-11,-0.688319257101445,0.138,0.303,3.83905397935836e-07
CREB3L2,2.3496206955569e-11,-0.858081488525572,0.073,0.197,4.11912004138079e-07
PPM1N,2.41619531656128e-11,-0.359737654951232,0.007,0.056,4.23583200946358e-07
MAPK10,2.45944341659112e-11,0.751355138981218,0.692,0.556,4.3116502536259e-07
SLC16A2,2.5497553998876e-11,-0.336955692897097,0.01,0.068,4.46997619154296e-07
TNFAIP8,2.64232062592293e-11,1.24870402851753,0.367,0.158,4.63225228930549e-07
ARHGAP10,2.68091673747008e-11,1.16477943722111,0.265,0.073,4.6999151324588e-07
NCKAP5,2.70444029744727e-11,-0.57764570504399,0.07,0.197,4.74115428545481e-07
MAMLD1,2.73795701046158e-11,1.47743442623881,0.317,0.12,4.79991243504019e-07
SRGAP1,3.00803969389032e-11,1.22184840904753,0.433,0.226,5.27339438735912e-07
PRKCI,3.08031286016424e-11,0.88609918074251,0.543,0.359,5.40009647515393e-07
SLC24A3,3.25491313820518e-11,-0.734284065943861,0.071,0.197,5.7061882225875e-07
MYRFL,3.30377991359439e-11,-0.446223609805493,0.058,0.175,5.79185656652232e-07
USP6,3.97718452680623e-11,-0.256377211404595,0.008,0.06,6.972402193944e-07
GLS,4.16367874968151e-11,0.991764021271382,0.705,0.585,7.29934521606665e-07
GSN,4.33356932579064e-11,-0.756965780138539,0.109,0.252,7.59718038504358e-07
PALM,4.37072702430611e-11,-0.368585508714833,0.015,0.081,7.66232154631104e-07
NPAS3,4.44326919037932e-11,1.2679797424276,0.27,0.077,7.78949521765399e-07
ZCCHC17,4.50642153673645e-11,-0.479768049697091,0.055,0.167,7.90020759605266e-07
MEGF11,4.76747150806408e-11,-0.691890948485431,0.027,0.111,8.35785430078713e-07
ARHGEF10L,4.82215293279314e-11,-0.708036407505481,0.195,0.376,8.45371630647966e-07
GUCY1A1,5.04877226416135e-11,-0.596409935434448,0.026,0.107,8.85100265630127e-07
SEPT6,5.09651163194953e-11,-0.59345759124556,0.047,0.15,8.93469454197072e-07
RPS4Y1,5.14969434616715e-11,-0.225992060827573,0.009,0.064,9.02792915826563e-07
DLG5,5.40974095212738e-11,-0.504027520640658,0.071,0.197,9.48381686317451e-07
MAL2-AS1,6.10480115615349e-11,0.973385551529836,0.195,0.021,1.07023269068527e-06
ADGRF5,6.30915865964022e-11,-0.28054586556522,0.005,0.047,1.10605860462153e-06
RIC3,6.55453276496234e-11,-0.584430106481436,0.127,0.286,1.14907513902555e-06
SIK2,6.65771266872183e-11,1.03875921171262,0.618,0.449,1.16716360795362e-06
HIVEP2,6.8170204401739e-11,0.883142070400726,0.645,0.483,1.19509185336689e-06
HNF1B,7.24237899431682e-11,-0.633658597850247,0.236,0.427,1.26966146149368e-06
OBSCN-AS1,7.44456922654022e-11,-0.236390673338678,0.003,0.038,1.30510743110477e-06
ACVR1B,7.71294753204171e-11,-0.645123412629069,0.142,0.303,1.35215683184223e-06
HYDIN,8.26607632201288e-11,1.02197270965501,0.372,0.175,1.44912584001208e-06
ADGRG6,8.36590067859392e-11,1.13858024110313,0.194,0.026,1.4666260479643e-06
AC005726.1,8.54170133753595e-11,-0.425691411246947,0.024,0.103,1.49744566148343e-06
HIST1H2BE,8.55097760058663e-11,-0.28515753269055,0.004,0.043,1.49907188315884e-06
BAALC-AS1,8.59850768265284e-11,-0.369655540408246,0.024,0.103,1.50740438184587e-06
